Record Length,2500,Points,51.49999924E-6,104.0000021E-3,,Record Length,2500,Points,51.49999924E-6,88.000006974E-3,
Sample Interval,9.999999939E-9,s,51.51000005E-6,100.0000015E-3,,Sample Interval,9.999999939E-9,s,51.51000005E-6,84.000006318E-3,
Trigger Point,-5.15000020E3,Samples,51.52000085E-6,96.000000834E-3,,Trigger Point,-5.15000020E3,Samples,51.52000085E-6,76.000005007E-3,
,,,51.52999802E-6,96.000000834E-3,,,,,51.52999802E-6,80.000005662E-3,
,,,51.53999882E-6,92.000007629E-3,,,,,51.53999882E-6,76.000005007E-3,
,,,51.54999963E-6,92.000007629E-3,,,,,51.54999963E-6,68.000003695E-3,
Source,CH1,,51.56000043E-6,88.000006974E-3,,Source,CH2,,51.56000043E-6,68.000003695E-3,
Vertical Units,Volts,,51.56999759E-6,84.000006318E-3,,Vertical Units,Volts,,51.56999759E-6,68.000003695E-3,
Vertical Scale,100.0000047E-3,,51.57999840E-6,84.000006318E-3,,Vertical Scale,100.0000047E-3,,51.57999840E-6,60.000002384E-3,
Vertical Offset,0,,51.58999920E-6,84.000006318E-3,,Vertical Offset,0,,51.58999920E-6,60.000002384E-3,
Horizontal Units,s,,51.60000001E-6,76.000005007E-3,,Horizontal Units,s,,51.60000001E-6,56.000001729E-3,
Horizontal Scale,2.5000000E-6,,51.61000081E-6,72.000004351E-3,,Horizontal Scale,2.5000000E-6,,51.61000081E-6,52.00000107E-3,
Pt Fmt,Y,,51.61999798E-6,72.000004351E-3,,Pt Fmt,Y,,51.61999798E-6,52.00000107E-3,
Yzero,80.000000000E-3,,51.62999878E-6,68.000003695E-3,,Yzero,0.0,,51.62999878E-6,48.00000042E-3,
Probe Atten,1.000000,,51.63999958E-6,68.000003695E-3,,Probe Atten,1.000000,,51.63999958E-6,44.00000349E-3,
,,,51.65000039E-6,64.000003040E-3,,,,,51.65000039E-6,44.00000349E-3,
Note,TDS 1001B - 10:32:12   14/05/2025,,51.65999755E-6,56.000001729E-3,,Note,TDS 1001B - 10:32:12   14/05/2025,,51.65999755E-6,40.00000283E-3,
,,,51.66999836E-6,56.000001729E-3,,,,,51.66999836E-6,36.00000218E-3,
