,,,-429.200008512E-6,128.0000061E-3,,,,,-429.200008512E-6,116.0000041E-3,
,,,-428.800005466E-6,124.0000054E-3,,,,,-428.800005466E-6,112.0000035E-3,
,,,-428.400002420E-6,116.0000041E-3,,,,,-428.400002420E-6,108.0000028E-3,
,,,-427.999999374E-6,108.0000028E-3,,,,,-427.999999374E-6,104.0000021E-3,
,,,-427.599996328E-6,108.0000028E-3,,,,,-427.599996328E-6,100.0000015E-3,
,,,-427.199993283E-6,104.0000021E-3,,,,,-427.199993283E-6,92.000007629E-3,
,,,-426.799990237E-6,96.000000834E-3,,,,,-426.799990237E-6,88.000006974E-3,
,,,-426.400016295E-6,96.000000834E-3,,,,,-426.400016295E-6,84.000006318E-3,
,,,-426.000013249E-6,92.000007629E-3,,,,,-426.000013249E-6,76.000005007E-3,
,,,-425.600010203E-6,92.000007629E-3,,,,,-425.600010203E-6,76.000005007E-3,
,,,-425.200007157E-6,84.000006318E-3,,,,,-425.200007157E-6,68.000003695E-3,
,,,-424.800004112E-6,76.000005007E-3,,,,,-424.800004112E-6,64.000003040E-3,
,,,-424.400001066E-6,72.000004351E-3,,,,,-424.400001066E-6,60.000002384E-3,
,,,-423.999998020E-6,64.000003040E-3,,,,,-423.999998020E-6,56.000001729E-3,
,,,-423.599994974E-6,64.000003040E-3,,,,,-423.599994974E-6,48.00000042E-3,
,,,-423.199991928E-6,56.000001729E-3,,,,,-423.199991928E-6,40.00000283E-3,
,,,-422.799988883E-6,48.00000042E-3,,,,,-422.799988883E-6,32.00000152E-3,
,,,-422.400014941E-6,44.00000349E-3,,,,,-422.400014941E-6,32.00000152E-3,
,,,-422.000011895E-6,44.00000349E-3,,,,,-422.000011895E-6,32.00000152E-3,
,,,-421.600008849E-6,36.00000218E-3,,,,,-421.600008849E-6,24.00000021E-3,
,,,-421.200005803E-6,32.00000152E-3,,,,,-421.200005803E-6,20.0000014E-3,
,,,-420.800002757E-6,28.00000086E-3,,,,,-420.800002757E-6,12.0000001E-3,
,,,-420.399999712E-6,20.0000014E-3,,,,,-420.399999712E-6,12.0000001E-3,
