Record Length,2500,Points,-1.1860001E-3,240.00000954E-3,,Record Length,2500,Points,-1.1860001E-3,-58.000002056E-3,
Sample Interval,1.000000E-6,s,-1.1850001E-3,240.00000954E-3,,Sample Interval,1.000000E-6,s,-1.1850001E-3,-60.000002384E-3,
Trigger Point,1.1860001E3,Samples,-1.1840001E-3,240.00000954E-3,,Trigger Point,1.1860001E3,Samples,-1.1840001E-3,-62.000002712E-3,
,,,-1.1830000E-3,236.00001633E-3,,,,,-1.1830000E-3,-60.000002384E-3,
,,,-1.1820000E-3,236.00001633E-3,,,,,-1.1820000E-3,-62.000002712E-3,
,,,-1.1810000E-3,232.00000823E-3,,,,,-1.1810000E-3,-60.000002384E-3,
Source,CH1,,-1.1800000E-3,232.00000823E-3,,Source,CH2,,-1.1800000E-3,-60.000002384E-3,
Vertical Units,Volts,,-1.1790000E-3,228.00001502E-3,,Vertical Units,Volts,,-1.1790000E-3,-62.000002712E-3,
Vertical Scale,100.0000047E-3,,-1.1780001E-3,224.00000691E-3,,Vertical Scale,50.00000237E-3,,-1.1780001E-3,-62.000002712E-3,
Vertical Offset,0,,-1.1770001E-3,224.00000691E-3,,Vertical Offset,0,,-1.1770001E-3,-65.999999642E-3,
Horizontal Units,s,,-1.1760001E-3,220.00001371E-3,,Horizontal Units,s,,-1.1760001E-3,-64.000003040E-3,
Horizontal Scale,249.99999937E-6,,-1.1750001E-3,220.00001371E-3,,Horizontal Scale,249.99999937E-6,,-1.1750001E-3,-65.999999642E-3,
Pt Fmt,Y,,-1.1740001E-3,216.00000560E-3,,Pt Fmt,Y,,-1.1740001E-3,-65.999999642E-3,
Yzero,80.000000000E-3,,-1.1730001E-3,212.00001240E-3,,Yzero,0.0,,-1.1730001E-3,-65.999999642E-3,
Probe Atten,1.000000,,-1.1720001E-3,212.00001240E-3,,Probe Atten,1.000000,,-1.1720001E-3,-65.999999642E-3,
,,,-1.1710001E-3,204.00001109E-3,,,,,-1.1710001E-3,-65.999999642E-3,
Note,TDS 1001B - 10:29:50   14/05/2025,,-1.1700001E-3,208.00000429E-3,,Note,TDS 1001B - 10:29:50   14/05/2025,,-1.1700001E-3,-65.999999642E-3,
,,,-1.1690001E-3,204.00001109E-3,,,,,-1.1690001E-3,-68.000003695E-3,
,,,-1.1680000E-3,204.00001109E-3,,,,,-1.1680000E-3,-68.000003695E-3,
,,,-1.1670000E-3,200.00000298E-3,,,,,-1.1670000E-3,-68.000003695E-3,
,,,-1.1660000E-3,196.00000978E-3,,,,,-1.1660000E-3,-70.000000298E-3,
,,,-1.1650000E-3,192.00000167E-3,,,,,-1.1650000E-3,-72.000004351E-3,
,,,-1.1640000E-3,196.00000978E-3,,,,,-1.1640000E-3,-72.000004351E-3,
,,,-1.1630001E-3,192.00000167E-3,,,,,-1.1630001E-3,-70.000000298E-3,
,,,-1.1620001E-3,188.00000846E-3,,,,,-1.1620001E-3,-72.000004351E-3,
,,,-1.1610001E-3,188.00000846E-3,,,,,-1.1610001E-3,-72.000004351E-3,
,,,-1.1600001E-3,184.00001526E-3,,,,,-1.1600001E-3,-70.000000298E-3,
