Record Length,2500,Points,-185.99999021E-6,-340.00000358E-3,,Record Length,2500,Points,-185.99999021E-6,-144.0000087E-3,
Sample Interval,200.00000234E-9,s,-185.79998869E-6,-336.00002527E-3,,Sample Interval,200.00000234E-9,s,-185.79998869E-6,-144.0000087E-3,
Trigger Point,929.999940172,Samples,-185.59998716E-6,-336.00002527E-3,,Trigger Point,929.999940172,Samples,-185.59998716E-6,-140.0000006E-3,
,,,-185.39998564E-6,-340.00000358E-3,,,,,-185.39998564E-6,-140.0000006E-3,
,,,-185.19998412E-6,-332.00001717E-3,,,,,-185.19998412E-6,-131.9999993E-3,
,,,-184.99999715E-6,-336.00002527E-3,,,,,-184.99999715E-6,-131.9999993E-3,
Source,CH1,,-184.79999562E-6,-332.00001717E-3,,Source,CH2,,-184.79999562E-6,-131.9999993E-3,
Vertical Units,Volts,,-184.59999410E-6,-336.00002527E-3,,Vertical Units,Volts,,-184.59999410E-6,-131.9999993E-3,
Vertical Scale,100.0000047E-3,,-184.39999258E-6,-332.00001717E-3,,Vertical Scale,100.0000047E-3,,-184.39999258E-6,-131.9999993E-3,
Vertical Offset,0,,-184.19999105E-6,-332.00001717E-3,,Vertical Offset,0,,-184.19999105E-6,-131.9999993E-3,
Horizontal Units,s,,-183.99998953E-6,-332.00001717E-3,,Horizontal Units,s,,-183.99998953E-6,-131.9999993E-3,
Horizontal Scale,50.00000058E-6,,-183.79998801E-6,-328.00000906E-3,,Horizontal Scale,50.00000058E-6,,-183.79998801E-6,-124.0000054E-3,
Pt Fmt,Y,,-183.59998649E-6,-332.00001717E-3,,Pt Fmt,Y,,-183.59998649E-6,-128.0000061E-3,
Yzero,80.000000000E-3,,-183.39998496E-6,-324.00000095E-3,,Yzero,0.0,,-183.39998496E-6,-124.0000054E-3,
Probe Atten,1.000000,,-183.19998344E-6,-324.00000095E-3,,Probe Atten,1.000000,,-183.19998344E-6,-124.0000054E-3,
,,,-182.99999647E-6,-328.00000906E-3,,,,,-182.99999647E-6,-120.0000048E-3,
Note,TDS 1001B - 10:30:52   14/05/2025,,-182.79999495E-6,-328.00000906E-3,,Note,TDS 1001B - 10:30:52   14/05/2025,,-182.79999495E-6,-116.0000041E-3,
,,,-182.59999342E-6,-324.00000095E-3,,,,,-182.59999342E-6,-116.0000041E-3,
,,,-182.39999190E-6,-324.00000095E-3,,,,,-182.39999190E-6,-116.0000041E-3,
,,,-182.19999038E-6,-320.00002265E-3,,,,,-182.19999038E-6,-112.0000035E-3,
,,,-181.99998885E-6,-320.00002265E-3,,,,,-181.99998885E-6,-112.0000035E-3,
,,,-181.79998733E-6,-320.00002265E-3,,,,,-181.79998733E-6,-104.0000021E-3,
,,,-181.59998581E-6,-316.00001454E-3,,,,,-181.59998581E-6,-108.0000028E-3,
,,,-181.39998429E-6,-316.00001454E-3,,,,,-181.39998429E-6,-112.0000035E-3,
,,,-181.19999731E-6,-316.00001454E-3,,,,,-181.19999731E-6,-108.0000028E-3,
,,,-180.99999579E-6,-312.00000644E-3,,,,,-180.99999579E-6,-104.0000021E-3,
,,,-180.79999427E-6,-316.00001454E-3,,,,,-180.79999427E-6,-104.0000021E-3,
,,,-180.59999275E-6,-312.00000644E-3,,,,,-180.59999275E-6,-108.0000028E-3,
,,,-180.39999122E-6,-316.00001454E-3,,,,,-180.39999122E-6,-96.000000834E-3,
,,,-180.19998970E-6,-308.00002813E-3,,,,,-180.19998970E-6,-96.000000834E-3,
,,,-179.99998818E-6,-312.00000644E-3,,,,,-179.99998818E-6,-96.000000834E-3,
,,,-179.79998665E-6,-304.00002003E-3,,,,,-179.79998665E-6,-92.000007629E-3,
,,,-179.59998513E-6,-308.00002813E-3,,,,,-179.59998513E-6,-96.000000834E-3,
,,,-179.39998361E-6,-304.00002003E-3,,,,,-179.39998361E-6,-92.000007629E-3,
,,,-179.19999664E-6,-304.00002003E-3,,,,,-179.19999664E-6,-88.000006974E-3,
,,,-178.99999511E-6,-304.00002003E-3,,,,,-178.99999511E-6,-88.000006974E-3,
,,,-178.79999359E-6,-300.00001192E-3,,,,,-178.79999359E-6,-84.000006318E-3,
,,,-178.59999207E-6,-304.00002003E-3,,,,,-178.59999207E-6,-84.000006318E-3,
