time,position,scale
0.00020320000476,-0.02080000006,0.0199999995
0.00020360000781,-0.0223999992,0.0199999995
0.00020400001085,-0.0231999997,0.0199999995
0.00020439999935,-0.02400000021,0.0199999995
0.00020480000239,-0.02559999935,0.0199999995
0.00020520000544,-0.02559999935,0.0199999995
0.00020560000848,-0.02639999986,0.0199999995
0.00020600001153,-0.02639999986,0.0199999995
0.00020640000002,-0.02559999935,0.0199999995
0.00020680000307,-0.02639999986,0.0199999995
0.00020720000612,-0.02559999935,0.0199999995
0.00020760000916,-0.02559999935,0.0199999995
0.00020800001221,-0.02400000021,0.0199999995
0.0002084000007,-0.02400000021,0.0199999995
0.00020880000375,-0.0223999992,0.0199999995
0.00020920000679,-0.02080000006,0.0199999995
0.00020960000984,-0.02080000006,0.0199999995
0.00021000001288,-0.0184000004,0.0199999995
0.00021040000138,-0.0167999994,0.0199999995
0.00021080000442,-0.0151999993,0.0199999995
0.00021120000747,-0.0127999997,0.0199999995
0.00021160001052,-0.0111999996,0.0199999995
0.00021199999901,-0.009599999525,0.0199999995
0.00021240000206,-0.007999999449,0.0199999995
0.0002128000051,-0.00479999976,0.0199999995
0.00021320000815,-0.00319999992,0.0199999995
0.00021360001119,-0.00079999997979,0.0199999995
0.00021399999969,0.0016,0.0199999995
0.00021440000273,0.00319999992,0.0199999995
0.00021480000578,0.00639999984,0.0199999995
0.00021520000882,0.007999999449,0.0199999995
0.00021560001187,0.009599999525,0.0199999995
0.00021600000036,0.0120000001,0.0199999995
0.00021640000341,0.0135999992,0.0199999995
0.00021680000646,0.0151999993,0.0199999995
0.0002172000095,0.0167999994,0.0199999995
0.00021760001255,0.019199999,0.0199999995
0.00021800000104,0.0199999996,0.0199999995
0.00021840000409,0.0215999987,0.0199999995
0.00021880000713,0.0231999997,0.0199999995
0.00021920001018,0.0231999997,0.0199999995
0.00021960001322,0.02400000021,0.0199999995
0.00022000000172,0.02479999885,0.0199999995
0.00022040000476,0.02559999935,0.0199999995
0.00022080000781,0.02559999935,0.0199999995
0.00022120001086,0.02559999935,0.0199999995
0.00022159999935,0.02639999986,0.0199999995
0.0002220000024,0.02559999935,0.0199999995
0.00022240000544,0.02559999935,0.0199999995
0.00022280000849,0.02479999885,0.0199999995
0.00022320001153,0.02400000021,0.0199999995
0.00022360000003,0.0231999997,0.0199999995
0.00022400000307,0.0215999987,0.0199999995
0.00022440000612,0.02080000006,0.0199999995
0.00022480000916,0.019199999,0.0199999995
0.00022520001221,0.0184000004,0.0199999995
0.0002256000007,0.0159999989,0.0199999995
0.00022600000375,0.0151999993,0.0199999995
0.0002264000068,0.0127999997,0.0199999995
0.00022680000984,0.0111999996,0.0199999995
0.00022720001289,0.009599999525,0.0199999995
0.00022760000138,0.00719999988,0.0199999995
0.00022800000443,0.0055999998,0.0199999995
0.00022840000747,0.00319999992,0.0199999995
0.00022880001052,0.0016,0.0199999995
0.00022920001356,-0.00079999997979,0.0199999995
0.00022960000206,-0.00319999992,0.0199999995
0.0002300000051,-0.00479999976,0.0199999995
0.00023040000815,-0.00719999988,0.0199999995
0.0002308000112,-0.008799999952,0.0199999995
0.00023119999969,-0.0111999996,0.0199999995
0.00023160000273,-0.0120000001,0.0199999995
0.00023200000578,-0.0143999998,0.0199999995
0.00023240000883,-0.0159999989,0.0199999995
0.00023280001187,-0.0167999994,0.0199999995
0.00023320000037,-0.019199999,0.0199999995
0.00023360000341,-0.019199999,0.0199999995
0.00023400000646,-0.02080000006,0.0199999995
0.0002344000095,-0.0215999987,0.0199999995
0.00023480001255,-0.0223999992,0.0199999995
0.00023520000104,-0.0223999992,0.0199999995
0.00023560000409,-0.0223999992,0.0199999995
0.00023600000713,-0.02400000021,0.0199999995
0.00023640001018,-0.0231999997,0.0199999995
0.00023680001323,-0.02400000021,0.0199999995
