time,position,scale
-0.000673000060488,-0.17400000989,0.05000000237
-0.000672000052873,-0.17400000989,0.05000000237
-0.000671000045259,-0.17400000989,0.05000000237
-0.000670000095852,-0.17400000989,0.05000000237
-0.000669000088237,-0.17400000989,0.05000000237
-0.000668000080623,-0.17200000584,0.05000000237
-0.000667000073008,-0.17200000584,0.05000000237
-0.000666000065394,-0.17200000584,0.05000000237
-0.000665000057779,-0.17200000584,0.05000000237
-0.000664000050165,-0.17000000179,0.05000000237
-0.00066300004255,-0.17000000179,0.05000000237
-0.000662000093143,-0.17000000179,0.05000000237
-0.000661000085529,-0.17000000179,0.05000000237
-0.000660000077914,-0.17000000179,0.05000000237
-0.0006590000703,-0.16800001264,0.05000000237
-0.000658000062685,-0.16600000858,0.05000000237
-0.000657000055071,-0.16600000858,0.05000000237
-0.000656000047456,-0.16600000858,0.05000000237
-0.000655000039842,-0.16600000858,0.05000000237
-0.000654000090435,-0.16400000453,0.05000000237
-0.000653000082821,-0.16400000453,0.05000000237
-0.000652000075206,-0.16200000048,0.05000000237
-0.000651000067592,-0.16200000048,0.05000000237
-0.000650000059977,-0.16200000048,0.05000000237
-0.000649000052363,-0.16200000048,0.05000000237
-0.000648000044748,-0.16000001132,0.05000000237
-0.000647000095341,-0.16000001132,0.05000000237
-0.000646000087727,-0.15800000727,0.05000000237
-0.000645000080112,-0.15800000727,0.05000000237
-0.000644000072498,-0.15800000727,0.05000000237
-0.000643000064883,-0.15600000322,0.05000000237
-0.000642000057269,-0.15600000322,0.05000000237
-0.000641000049654,-0.15400001407,0.05000000237
-0.00064000004204,-0.15400001407,0.05000000237
-0.000639000092633,-0.15200001001,0.05000000237
-0.000638000085019,-0.15200001001,0.05000000237
-0.000637000077404,-0.15200001001,0.05000000237
-0.00063600006979,-0.15200001001,0.05000000237
-0.000635000062175,-0.15200001001,0.05000000237
-0.000634000054561,-0.15000000596,0.05000000237
-0.000633000046946,-0.1480000019,0.05000000237
-0.000632000039332,-0.1480000019,0.05000000237
-0.000631000089925,-0.1480000019,0.05000000237
-0.00063000008231,-0.1480000019,0.05000000237
-0.000629000074696,-0.1440000087,0.05000000237
-0.000628000067081,-0.1440000087,0.05000000237
-0.000627000059467,-0.1420000046,0.05000000237
-0.000626000051852,-0.1420000046,0.05000000237
-0.000625000044238,-0.1420000046,0.05000000237
-0.000624000094831,-0.1400000006,0.05000000237
-0.000623000087216,-0.1380000114,0.05000000237
-0.000622000079602,-0.1380000114,0.05000000237
-0.000621000071988,-0.1360000074,0.05000000237
-0.000620000064373,-0.1340000033,0.05000000237
-0.000619000056759,-0.1319999993,0.05000000237
-0.000618000049144,-0.1319999993,0.05000000237
-0.00061700004153,-0.1300000101,0.05000000237
-0.000616000092123,-0.1300000101,0.05000000237
-0.000615000084508,-0.1300000101,0.05000000237
-0.000614000076894,-0.1280000061,0.05000000237
-0.000613000069279,-0.1280000061,0.05000000237
-0.000612000061665,-0.126000002,0.05000000237
-0.00061100005405,-0.1240000054,0.05000000237
-0.000610000046436,-0.1240000054,0.05000000237
-0.000609000097029,-0.1240000054,0.05000000237
-0.000608000089414,-0.1200000048,0.05000000237
-0.0006070000818,-0.1200000048,0.05000000237
