Record Length,2500,Points,-12.4399997E-3,94.000004232E-3,,Record Length,2500,Points,-12.4399997E-3,90.000003576E-3,
Sample Interval,9.999999747E-6,s,-12.4300001E-3,94.000004232E-3,,Sample Interval,9.999999747E-6,s,-12.4300001E-3,88.000006974E-3,
Trigger Point,1.2440001E3,Samples,-12.4199996E-3,92.000007629E-3,,Trigger Point,1.2440001E3,Samples,-12.4199996E-3,90.000003576E-3,
,,,-12.4100000E-3,92.000007629E-3,,,,,-12.4100000E-3,86.000002921E-3,
,,,-12.3999994E-3,90.000003576E-3,,,,,-12.3999994E-3,88.000006974E-3,
,,,-12.3899998E-3,88.000006974E-3,,,,,-12.3899998E-3,86.000002921E-3,
Source,CH1,,-12.3799993E-3,88.000006974E-3,,Source,CH2,,-12.3799993E-3,84.000006318E-3,
Vertical Units,Volts,,-12.3699997E-3,86.000002921E-3,,Vertical Units,Volts,,-12.3699997E-3,86.000002921E-3,
Vertical Scale,50.00000237E-3,,-12.3600001E-3,86.000002921E-3,,Vertical Scale,50.00000237E-3,,-12.3600001E-3,84.000006318E-3,
Vertical Offset,0,,-12.3499995E-3,84.000006318E-3,,Vertical Offset,0,,-12.3499995E-3,86.000002921E-3,
Horizontal Units,s,,-12.3399999E-3,84.000006318E-3,,Horizontal Units,s,,-12.3399999E-3,82.000002265E-3,
Horizontal Scale,2.4999999E-3,,-12.3299994E-3,82.000002265E-3,,Horizontal Scale,2.4999999E-3,,-12.3299994E-3,82.000002265E-3,
Pt Fmt,Y,,-12.3199997E-3,80.000005662E-3,,Pt Fmt,Y,,-12.3199997E-3,74.000000954E-3,
Yzero,80.000000000E-3,,-12.3100001E-3,80.000005662E-3,,Yzero,0.0,,-12.3100001E-3,74.000000954E-3,
Probe Atten,1.000000,,-12.2999996E-3,78.000001609E-3,,Probe Atten,1.000000,,-12.2999996E-3,74.000000954E-3,
,,,-12.2900000E-3,78.000001609E-3,,,,,-12.2900000E-3,76.000005007E-3,
Note,TDS 1001B - 10:57:59   14/05/2025,,-12.2799994E-3,76.000005007E-3,,Note,TDS 1001B - 10:57:59   14/05/2025,,-12.2799994E-3,74.000000954E-3,
,,,-12.2699998E-3,76.000005007E-3,,,,,-12.2699998E-3,68.000003695E-3,
,,,-12.2599993E-3,74.000000954E-3,,,,,-12.2599993E-3,72.000004351E-3,
,,,-12.2499997E-3,72.000004351E-3,,,,,-12.2499997E-3,70.000000298E-3,
,,,-12.2400001E-3,70.000000298E-3,,,,,-12.2400001E-3,72.000004351E-3,
,,,-12.2299995E-3,70.000000298E-3,,,,,-12.2299995E-3,72.000004351E-3,
,,,-12.2199999E-3,68.000003695E-3,,,,,-12.2199999E-3,68.000003695E-3,
,,,-12.2099994E-3,65.999999642E-3,,,,,-12.2099994E-3,68.000003695E-3,
,,,-12.1999998E-3,65.999999642E-3,,,,,-12.1999998E-3,65.999999642E-3,
,,,-12.1900002E-3,64.000003040E-3,,,,,-12.1900002E-3,64.000003040E-3,
,,,-12.1799996E-3,64.000003040E-3,,,,,-12.1799996E-3,64.000003040E-3,
,,,-12.1700000E-3,62.000002712E-3,,,,,-12.1700000E-3,62.000002712E-3,
,,,-12.1599995E-3,62.000002712E-3,,,,,-12.1599995E-3,62.000002712E-3,
,,,-12.1499998E-3,60.000002384E-3,,,,,-12.1499998E-3,58.000002056E-3,
,,,-12.1399993E-3,56.000001729E-3,,,,,-12.1399993E-3,56.000001729E-3,
,,,-12.1299997E-3,58.000002056E-3,,,,,-12.1299997E-3,58.000002056E-3,
,,,-12.1200001E-3,56.000001729E-3,,,,,-12.1200001E-3,58.000002056E-3,
,,,-12.1099995E-3,56.000001729E-3,,,,,-12.1099995E-3,54.00000140E-3,
,,,-12.0999999E-3,56.000001729E-3,,,,,-12.0999999E-3,52.00000107E-3,
,,,-12.0899994E-3,56.000001729E-3,,,,,-12.0899994E-3,50.00000075E-3,
,,,-12.0799998E-3,52.00000107E-3,,,,,-12.0799998E-3,52.00000107E-3,
,,,-12.0700002E-3,52.00000107E-3,,,,,-12.0700002E-3,48.00000042E-3,
,,,-12.0599996E-3,50.00000075E-3,,,,,-12.0599996E-3,46.00000381E-3,
,,,-12.0500000E-3,50.00000075E-3,,,,,-12.0500000E-3,46.00000381E-3,
,,,-12.0399995E-3,48.00000042E-3,,,,,-12.0399995E-3,46.00000381E-3,
,,,-12.0299999E-3,46.00000381E-3,,,,,-12.0299999E-3,46.00000381E-3,
,,,-12.0199993E-3,44.00000349E-3,,,,,-12.0199993E-3,44.00000349E-3,
,,,-12.0099997E-3,44.00000349E-3,,,,,-12.0099997E-3,42.00000316E-3,
,,,-12.0000001E-3,42.00000316E-3,,,,,-12.0000001E-3,40.00000283E-3,
,,,-11.9899996E-3,42.00000316E-3,,,,,-11.9899996E-3,36.00000218E-3,
,,,-11.9800000E-3,40.00000283E-3,,,,,-11.9800000E-3,38.00000250E-3,
,,,-11.9699994E-3,38.00000250E-3,,,,,-11.9699994E-3,38.00000250E-3,
,,,-11.9599998E-3,38.00000250E-3,,,,,-11.9599998E-3,38.00000250E-3,
,,,-11.9500002E-3,36.00000218E-3,,,,,-11.9500002E-3,36.00000218E-3,
,,,-11.9399996E-3,36.00000218E-3,,,,,-11.9399996E-3,34.00000185E-3,
,,,-11.9300000E-3,34.00000185E-3,,,,,-11.9300000E-3,34.00000185E-3,
,,,-11.9199995E-3,32.00000152E-3,,,,,-11.9199995E-3,28.00000086E-3,
,,,-11.9099999E-3,32.00000152E-3,,,,,-11.9099999E-3,30.00000119E-3,
