,,,59.835998400E-6,-180.00000715E-3,,,,,59.835998400E-6,-3.19999992E-3,
,,,59.839996538E-6,-182.00001121E-3,,,,,59.839996538E-6,-2.3999999E-3,
,,,59.843998315E-6,-180.00000715E-3,,,,,59.843998315E-6,-3.99999972E-3,
,,,59.847996454E-6,-182.00001121E-3,,,,,59.847996454E-6,-1.6000000E-3,
,,,59.851998230E-6,-182.00001121E-3,,,,,59.851998230E-6,-2.3999999E-3,
,,,59.855996369E-6,-182.00001121E-3,,,,,59.855996369E-6,-2.3999999E-3,
,,,59.859998146E-6,-184.00001526E-3,,,,,59.859998146E-6,1.6000000E-3,
,,,59.863999923E-6,-182.00001121E-3,,,,,59.863999923E-6,-2.3999999E-3,
,,,59.867998061E-6,-182.00001121E-3,,,,,59.867998061E-6,-799.999979790E-6,
,,,59.871999838E-6,-186.00000441E-3,,,,,59.871999838E-6,0.0,
,,,59.875997977E-6,-182.00001121E-3,,,,,59.875997977E-6,-2.3999999E-3,
,,,59.879999753E-6,-182.00001121E-3,,,,,59.879999753E-6,1.6000000E-3,
,,,59.883997892E-6,-184.00001526E-3,,,,,59.883997892E-6,799.999979790E-6,
,,,59.887999669E-6,-182.00001121E-3,,,,,59.887999669E-6,799.999979790E-6,
,,,59.891997807E-6,-186.00000441E-3,,,,,59.891997807E-6,3.19999992E-3,
,,,59.895999584E-6,-184.00001526E-3,,,,,59.895999584E-6,-799.999979790E-6,
,,,59.899997723E-6,-186.00000441E-3,,,,,59.899997723E-6,3.19999992E-3,
,,,59.903999500E-6,-184.00001526E-3,,,,,59.903999500E-6,4.79999976E-3,
,,,59.907997638E-6,-188.00000846E-3,,,,,59.907997638E-6,0.0,
,,,59.911999415E-6,-186.00000441E-3,,,,,59.911999415E-6,5.59999980E-3,
,,,59.915997554E-6,-186.00000441E-3,,,,,59.915997554E-6,3.19999992E-3,
,,,59.919999330E-6,-186.00000441E-3,,,,,59.919999330E-6,1.6000000E-3,
,,,59.923997469E-6,-186.00000441E-3,,,,,59.923997469E-6,7.999999449E-3,
,,,59.927999246E-6,-186.00000441E-3,,,,,59.927999246E-6,3.19999992E-3,
,,,59.931997384E-6,-188.00000846E-3,,,,,59.931997384E-6,6.39999984E-3,
,,,59.935999161E-6,-186.00000441E-3,,,,,59.935999161E-6,5.59999980E-3,
,,,59.939997300E-6,-186.00000441E-3,,,,,59.939997300E-6,3.99999972E-3,
,,,59.943999076E-6,-188.00000846E-3,,,,,59.943999076E-6,8.799999952E-3,
,,,59.947997215E-6,-188.00000846E-3,,,,,59.947997215E-6,5.59999980E-3,
,,,59.951998992E-6,-184.00001526E-3,,,,,59.951998992E-6,6.39999984E-3,
,,,59.955997131E-6,-186.00000441E-3,,,,,59.955997131E-6,7.999999449E-3,
,,,59.959998907E-6,-188.00000846E-3,,,,,59.959998907E-6,4.79999976E-3,
,,,59.963997046E-6,-186.00000441E-3,,,,,59.963997046E-6,7.999999449E-3,
,,,59.967998823E-6,-186.00000441E-3,,,,,59.967998823E-6,10.4000000E-3,
,,,59.971996961E-6,-190.00001252E-3,,,,,59.971996961E-6,6.39999984E-3,
,,,59.975998738E-6,-186.00000441E-3,,,,,59.975998738E-6,9.599999525E-3,
,,,59.979996877E-6,-190.00001252E-3,,,,,59.979996877E-6,10.4000000E-3,
,,,59.983998653E-6,-188.00000846E-3,,,,,59.983998653E-6,7.999999449E-3,
,,,59.987996792E-6,-190.00001252E-3,,,,,59.987996792E-6,13.5999992E-3,
,,,59.991998569E-6,-190.00001252E-3,,,,,59.991998569E-6,7.999999449E-3,
,,,59.995996708E-6,-188.00000846E-3,,,,,59.995996708E-6,7.999999449E-3,
,,,59.999998484E-6,-192.00000167E-3,,,,,59.999998484E-6,12.7999997E-3,
,,,60.003996623E-6,-190.00001252E-3,,,,,60.003996623E-6,9.599999525E-3,
,,,60.007998400E-6,-190.00001252E-3,,,,,60.007998400E-6,12.7999997E-3,
,,,60.011996538E-6,-190.00001252E-3,,,,,60.011996538E-6,11.1999996E-3,
,,,60.015998315E-6,-192.00000167E-3,,,,,60.015998315E-6,12.7999997E-3,
,,,60.019996454E-6,-188.00000846E-3,,,,,60.019996454E-6,15.9999989E-3,
,,,60.023998230E-6,-190.00001252E-3,,,,,60.023998230E-6,12.0000001E-3,
,,,60.027996369E-6,-192.00000167E-3,,,,,60.027996369E-6,15.1999993E-3,
,,,60.031998146E-6,-188.00000846E-3,,,,,60.031998146E-6,15.9999989E-3,
,,,60.035999923E-6,-190.00001252E-3,,,,,60.035999923E-6,13.5999992E-3,
,,,60.039998061E-6,-192.00000167E-3,,,,,60.039998061E-6,16.7999994E-3,
,,,60.043999838E-6,-188.00000846E-3,,,,,60.043999838E-6,15.1999993E-3,
,,,60.047997977E-6,-190.00001252E-3,,,,,60.047997977E-6,13.5999992E-3,
,,,60.051999753E-6,-190.00001252E-3,,,,,60.051999753E-6,17.5999999E-3,
,,,60.055997892E-6,-190.00001252E-3,,,,,60.055997892E-6,16.7999994E-3,
,,,60.059999669E-6,-190.00001252E-3,,,,,60.059999669E-6,14.3999998E-3,
,,,60.063997807E-6,-190.00001252E-3,,,,,60.063997807E-6,21.59999870E-3,
,,,60.067999584E-6,-192.00000167E-3,,,,,60.067999584E-6,16.7999994E-3,
,,,60.071997723E-6,-192.00000167E-3,,,,,60.071997723E-6,17.5999999E-3,
,,,60.075999500E-6,-190.00001252E-3,,,,,60.075999500E-6,18.4000004E-3,
,,,60.079997638E-6,-190.00001252E-3,,,,,60.079997638E-6,15.9999989E-3,
,,,60.083999415E-6,-192.00000167E-3,,,,,60.083999415E-6,23.19999970E-3,
,,,60.087997554E-6,-192.00000167E-3,,,,,60.087997554E-6,17.5999999E-3,
,,,60.091999330E-6,-192.00000167E-3,,,,,60.091999330E-6,16.7999994E-3,
,,,60.095997469E-6,-190.00001252E-3,,,,,60.095997469E-6,20.80000006E-3,
,,,60.099999246E-6,-188.00000846E-3,,,,,60.099999246E-6,19.1999990E-3,
,,,60.103997384E-6,-194.00000572E-3,,,,,60.103997384E-6,19.1999990E-3,
,,,60.107999161E-6,-190.00001252E-3,,,,,60.107999161E-6,19.9999996E-3,
,,,60.111997300E-6,-188.00000846E-3,,,,,60.111997300E-6,20.80000006E-3,
,,,60.115999077E-6,-188.00000846E-3,,,,,60.115999077E-6,21.59999870E-3,
,,,60.119997215E-6,-188.00000846E-3,,,,,60.119997215E-6,23.19999970E-3,
,,,60.123998992E-6,-192.00000167E-3,,,,,60.123998992E-6,21.59999870E-3,
,,,60.127997131E-6,-190.00001252E-3,,,,,60.127997131E-6,23.19999970E-3,
,,,60.131998907E-6,-190.00001252E-3,,,,,60.131998907E-6,23.19999970E-3,
,,,60.135997046E-6,-192.00000167E-3,,,,,60.135997046E-6,23.19999970E-3,
,,,60.139998823E-6,-192.00000167E-3,,,,,60.139998823E-6,24.79999885E-3,
,,,60.143996961E-6,-190.00001252E-3,,,,,60.143996961E-6,22.39999920E-3,
,,,60.147998738E-6,-192.00000167E-3,,,,,60.147998738E-6,24.79999885E-3,
,,,60.151996877E-6,-190.00001252E-3,,,,,60.151996877E-6,24.00000021E-3,
,,,60.155998653E-6,-188.00000846E-3,,,,,60.155998653E-6,25.59999935E-3,
,,,60.159996792E-6,-190.00001252E-3,,,,,60.159996792E-6,27.19999850E-3,
,,,60.163998569E-6,-194.00000572E-3,,,,,60.163998569E-6,26.39999986E-3,
,,,60.167996708E-6,-190.00001252E-3,,,,,60.167996708E-6,27.19999850E-3,
,,,60.171998484E-6,-194.00000572E-3,,,,,60.171998484E-6,28.79999951E-3,
,,,60.175996623E-6,-188.00000846E-3,,,,,60.175996623E-6,25.59999935E-3,
,,,60.179998400E-6,-192.00000167E-3,,,,,60.179998400E-6,26.39999986E-3,
,,,60.183996538E-6,-192.00000167E-3,,,,,60.183996538E-6,28.79999951E-3,
,,,60.187998315E-6,-196.00000978E-3,,,,,60.187998315E-6,28.79999951E-3,
,,,60.191996454E-6,-194.00000572E-3,,,,,60.191996454E-6,27.99999900E-3,
